-180.143, -167.676, 14.334, 35.000
-180.133, -168.391, 14.299, 35.050
-180.124, -169.105, 14.263, 35.100
-180.114, -169.817, 14.228, 35.150
-180.104, -170.527, 14.193, 35.200
-180.095, -171.236, 14.158, 35.250
-180.085, -171.942, 14.123, 35.300
-180.075, -172.647, 14.088, 35.350
-180.065, -173.350, 14.053, 35.400
-180.054, -174.052, 14.018, 35.450
-180.044, -174.751, 13.984, 35.500
-180.033, -175.449, 13.949, 35.550
-180.022, -176.146, 13.915, 35.600
-180.011, -176.840, 13.881, 35.650
-179.999, -177.533, 13.846, 35.700
-179.986, -178.224, 13.812, 35.750
-179.972, -178.913, 13.778, 35.800
-179.957, -179.601, 13.744, 35.850
-179.940, -180.287, 13.710, 35.900
-179.921, -180.971, 13.676, 35.950
-179.900, -181.653, 13.643, 36.000
-179.876, -182.334, 13.609, 36.050
-179.849, -183.012, 13.575, 36.100
-179.820, -183.689, 13.541, 36.150
-179.786, -184.364, 13.508, 36.200
-179.750, -185.038, 13.474, 36.250
-179.709, -185.709, 13.441, 36.300
-179.664, -186.378, 13.407, 36.350
-179.616, -187.046, 13.374, 36.400
-179.562, -187.711, 13.341, 36.450
-179.504, -188.374, 13.307, 36.500
-179.441, -189.036, 13.275, 36.550
-179.374, -189.695, 13.242, 36.600
-179.300, -190.351, 13.208, 36.650
-179.222, -191.006, 13.176, 36.700
-179.139, -191.658, 13.143, 36.750
-179.049, -192.308, 13.110, 36.800
-178.955, -192.955, 13.079, 36.850
-178.855, -193.600, 13.046, 36.900
-178.751, -194.243, 13.015, 36.950
-178.641, -194.883, 12.983, 37.000
-178.525, -195.520, 12.951, 37.050
-178.405, -196.155, 12.920, 37.100
-178.279, -196.788, 12.888, 37.150
-178.147, -197.417, 12.858, 37.200
-178.010, -198.044, 12.836, 37.250
-177.867, -198.669, 12.819, 37.300
-177.718, -199.292, 12.811, 37.350
-177.564, -199.914, 12.812, 37.400
-177.404, -200.534, 12.823, 37.450
-177.237, -201.154, 12.841, 37.500
-177.066, -201.774, 12.870, 37.550
-176.888, -202.394, 12.907, 37.600
-176.705, -203.014, 12.951, 37.650
-176.516, -203.636, 13.004, 37.700
-176.321, -204.258, 13.062, 37.750
-176.119, -204.882, 13.126, 37.800
-175.913, -205.507, 13.197, 37.850
-175.700, -206.135, 13.271, 37.900
-175.482, -206.764, 13.349, 37.950
-175.258, -207.396, 13.430, 38.000
-175.028, -208.030, 13.513, 38.050
-174.792, -208.666, 13.598, 38.100
-174.551, -209.305, 13.685, 38.150
-174.304, -209.947, 13.773, 38.200
-174.052, -210.590, 13.860, 38.250
-173.793, -211.237, 13.947, 38.300
-173.530, -211.885, 14.034, 38.350
-173.260, -212.536, 14.121, 38.400
-172.985, -213.190, 14.206, 38.450
-172.705, -213.846, 14.291, 38.500
-172.420, -214.504, 14.375, 38.550
-172.130, -215.164, 14.457, 38.600
-171.834, -215.826, 14.538, 38.650
-171.534, -216.491, 14.619, 38.700
-171.228, -217.158, 14.698, 38.750
-170.918, -217.827, 14.775, 38.800
-170.602, -218.498, 14.852, 38.850
-170.282, -219.170, 14.929, 38.900
-169.958, -219.845, 15.004, 38.950
-169.629, -220.522, 15.079, 39.000
-169.295, -221.201, 15.153, 39.050
-168.957, -221.882, 15.227, 39.100
-168.615, -222.565, 15.301, 39.150
-168.269, -223.249, 15.375, 39.200
-167.918, -223.936, 15.448, 39.250
-167.563, -224.625, 15.523, 39.300
-167.204, -225.316, 15.597, 39.350
-166.842, -226.009, 15.672, 39.400
-166.475, -226.704, 15.747, 39.450
-166.104, -227.402, 15.823, 39.500
-165.730, -228.101, 15.899, 39.550
-165.352, -228.804, 15.976, 39.600
-164.969, -229.508, 16.054, 39.650
-164.584, -230.215, 16.133, 39.700
-164.194, -230.924, 16.212, 39.750
-163.801, -231.636, 16.292, 39.800
-163.404, -232.351, 16.373, 39.850
-163.004, -233.068, 16.455, 39.900
-162.600, -233.788, 16.537, 39.950
-162.192, -234.511, 16.620, 40.000
-161.782, -235.236, 16.704, 40.050
-161.367, -235.965, 16.788, 40.100
-160.950, -236.696, 16.873, 40.150
-160.529, -237.431, 16.959, 40.200
-160.105, -238.169, 17.045, 40.250
-159.679, -238.910, 17.132, 40.300
-159.249, -239.654, 17.219, 40.350
-158.816, -240.402, 17.307, 40.400
-158.380, -241.153, 17.395, 40.450
-157.942, -241.908, 17.484, 40.500
-157.501, -242.666, 17.573, 40.550
-157.058, -243.428, 17.662, 40.600
-156.613, -244.195, 17.752, 40.650
-156.165, -244.965, 17.842, 40.700
-155.716, -245.739, 17.932, 40.750
-155.265, -246.517, 18.023, 40.800
-154.812, -247.300, 18.114, 40.850
-154.358, -248.087, 18.205, 40.900
-153.903, -248.879, 18.296, 40.950
-153.448, -249.676, 18.388, 41.000
-152.993, -250.479, 18.479, 41.050
-152.539, -251.287, 18.571, 41.100
-152.085, -252.101, 18.663, 41.150
-151.632, -252.920, 18.755, 41.200
-151.181, -253.746, 18.847, 41.250
-150.731, -254.577, 18.933, 41.300
-150.284, -255.414, 19.013, 41.350
-149.839, -256.257, 19.083, 41.400
-149.398, -257.105, 19.142, 41.450
-148.962, -257.959, 19.188, 41.500
-148.531, -258.817, 19.222, 41.550
-148.106, -259.679, 19.241, 41.600
-147.687, -260.545, 19.247, 41.650
-147.275, -261.414, 19.239, 41.700
-146.872, -262.285, 19.218, 41.750
-146.476, -263.159, 19.185, 41.800
-146.090, -264.035, 19.142, 41.850
-145.713, -264.912, 19.091, 41.900
-145.345, -265.790, 19.037, 41.950
-144.987, -266.669, 18.986, 42.000
-144.638, -267.550, 18.940, 42.050
-144.298, -268.432, 18.902, 42.100
-143.966, -269.315, 18.875, 42.150
-143.643, -270.201, 18.861, 42.200
-143.327, -271.090, 18.860, 42.250
-143.019, -271.982, 18.872, 42.300
-142.718, -272.877, 18.893, 42.350
-142.424, -273.776, 18.920, 42.400
-142.137, -274.678, 18.951, 42.450
-141.857, -275.585, 18.983, 42.500
-141.584, -276.495, 19.015, 42.550
-141.317, -277.409, 19.044, 42.600
-141.058, -278.326, 19.070, 42.650
-140.806, -279.246, 19.091, 42.700
-140.561, -280.169, 19.105, 42.750
-140.323, -281.094, 19.113, 42.800
-140.093, -282.021, 19.113, 42.850
-139.870, -282.950, 19.105, 42.900
-139.655, -283.880, 19.089, 42.950
-139.446, -284.810, 19.066, 43.000
-139.245, -285.740, 19.035, 43.050
-139.050, -286.670, 18.996, 43.100
-138.863, -287.599, 18.951, 43.150
-138.682, -288.527, 18.900, 43.200
-138.509, -289.454, 18.844, 43.250
-138.343, -290.379, 18.784, 43.300
-138.183, -291.302, 18.720, 43.350
-138.031, -292.223, 18.653, 43.400
-137.886, -293.141, 18.585, 43.450
-137.749, -294.058, 18.515, 43.500
-137.618, -294.971, 18.445, 43.550
-137.495, -295.883, 18.375, 43.600
-137.380, -296.792, 18.306, 43.650
-137.271, -297.698, 18.239, 43.700
-137.169, -298.602, 18.173, 43.750
-137.074, -299.503, 18.110, 43.800
-136.985, -300.402, 18.049, 43.850
-136.903, -301.299, 17.991, 43.900
-136.827, -302.193, 17.935, 43.950
-136.758, -303.085, 17.881, 44.000
-136.696, -303.976, 17.831, 44.050
-136.641, -304.864, 17.782, 44.100
-136.592, -305.750, 17.737, 44.150
-136.550, -306.634, 17.693, 44.200
-136.514, -307.517, 17.652, 44.250
-136.485, -308.398, 17.612, 44.300
-136.462, -309.277, 17.574, 44.350
-136.446, -310.154, 17.537, 44.400
-136.436, -311.029, 17.501, 44.450
-136.434, -311.903, 17.465, 44.500
-136.438, -312.775, 17.430, 44.550
-136.449, -313.645, 17.395, 44.600
-136.467, -314.514, 17.361, 44.650
-136.491, -315.380, 17.326, 44.700
-136.522, -316.245, 17.291, 44.750
-136.560, -317.107, 17.256, 44.800
-136.605, -317.967, 17.219, 44.850
-136.657, -318.825, 17.183, 44.900
-136.717, -319.681, 17.145, 44.950
-136.785, -320.534, 17.106, 45.000
-136.859, -321.384, 17.068, 45.050
-136.940, -322.232, 17.029, 45.100
-137.029, -323.078, 16.989, 45.150
-137.125, -323.920, 16.948, 45.200
-137.230, -324.759, 16.907, 45.250
-137.342, -325.595, 16.865, 45.300
-137.463, -326.428, 16.822, 45.350
-137.590, -327.258, 16.781, 45.400
-137.726, -328.084, 16.738, 45.450
-137.870, -328.907, 16.696, 45.500
-138.021, -329.726, 16.653, 45.550
-138.182, -330.541, 16.609, 45.600
-138.351, -331.353, 16.566, 45.650
-138.528, -332.160, 16.524, 45.700
-138.713, -332.963, 16.481, 45.750
-138.907, -333.763, 16.439, 45.800
-139.109, -334.557, 16.396, 45.850
-139.321, -335.348, 16.354, 45.900
-139.542, -336.133, 16.312, 45.950
-139.770, -336.914, 16.271, 46.000
-140.007, -337.691, 16.231, 46.050
-140.252, -338.463, 16.191, 46.100
-140.506, -339.230, 16.151, 46.150
-140.768, -339.992, 16.111, 46.200
-141.037, -340.749, 16.072, 46.250
-141.314, -341.502, 16.034, 46.300
-141.597, -342.250, 15.996, 46.350
-141.887, -342.994, 15.958, 46.400
-142.183, -343.733, 15.921, 46.450
-142.486, -344.468, 15.883, 46.500
-142.794, -345.198, 15.845, 46.550
-143.108, -345.924, 15.808, 46.600
-143.425, -346.647, 15.771, 46.650
-143.748, -347.365, 15.733, 46.700
-144.074, -348.079, 15.696, 46.750
-144.404, -348.789, 15.658, 46.800
-144.738, -349.496, 15.620, 46.850
-145.074, -350.200, 15.583, 46.900
-145.412, -350.900, 15.549, 46.950
-145.753, -351.598, 15.522, 47.000
-146.097, -352.293, 15.505, 47.050
-146.442, -352.987, 15.498, 47.100
-146.790, -353.680, 15.502, 47.150
-147.139, -354.373, 15.518, 47.200
-147.491, -355.066, 15.544, 47.250
-147.845, -355.760, 15.582, 47.300
-148.201, -356.455, 15.631, 47.350
-148.559, -357.152, 15.689, 47.400
-148.920, -357.852, 15.756, 47.450
-149.283, -358.554, 15.832, 47.500
-149.650, -359.259, 15.914, 47.550
-150.018, -359.968, 16.003, 47.600
-150.390, -360.681, 16.097, 47.650
-150.765, -361.398, 16.196, 47.700
-151.142, -362.118, 16.299, 47.750
-151.523, -362.843, 16.404, 47.800
-151.907, -363.573, 16.512, 47.850
-152.293, -364.307, 16.621, 47.900
-152.683, -365.045, 16.731, 47.950
-153.076, -365.788, 16.841, 48.000
-153.472, -366.536, 16.951, 48.050
-153.871, -367.288, 17.060, 48.100
-154.272, -368.045, 17.168, 48.150
-154.677, -368.806, 17.275, 48.200
-155.084, -369.572, 17.380, 48.250
-155.494, -370.342, 17.483, 48.300
-155.906, -371.117, 17.584, 48.350
-156.321, -371.896, 17.683, 48.400
-156.738, -372.679, 17.780, 48.450
-157.158, -373.466, 17.875, 48.500
-157.579, -374.258, 17.969, 48.550
-158.002, -375.054, 18.060, 48.600
-158.428, -375.854, 18.150, 48.650
-158.855, -376.658, 18.239, 48.700
-159.283, -377.466, 18.326, 48.750
-159.714, -378.278, 18.413, 48.800
-160.145, -379.095, 18.499, 48.850
-160.579, -379.915, 18.585, 48.900
-161.013, -380.740, 18.670, 48.950
-161.449, -381.568, 18.755, 49.000
-161.886, -382.401, 18.841, 49.050
-162.324, -383.238, 18.927, 49.100
-162.763, -384.080, 19.014, 49.150
-163.204, -384.926, 19.101, 49.200
-163.645, -385.776, 19.190, 49.250
-164.087, -386.631, 19.279, 49.300
-164.529, -387.491, 19.369, 49.350
-164.973, -388.356, 19.461, 49.400
-165.416, -389.225, 19.554, 49.450
-165.861, -390.100, 19.648, 49.500
-166.305, -390.979, 19.744, 49.550
-166.751, -391.864, 19.840, 49.600
-167.196, -392.754, 19.938, 49.650
-167.641, -393.650, 20.037, 49.700
-168.087, -394.551, 20.138, 49.750
-168.533, -395.458, 20.239, 49.800
-168.978, -396.370, 20.342, 49.850
-169.424, -397.288, 20.445, 49.900
-169.869, -398.213, 20.549, 49.950
-170.314, -399.143, 20.655, 50.000
-170.758, -400.079, 20.761, 50.050
-171.202, -401.021, 20.867, 50.100
-171.646, -401.970, 20.973, 50.150
-172.088, -402.924, 21.075, 50.200
-172.530, -403.884, 21.168, 50.250
-172.970, -404.850, 21.251, 50.300
-173.408, -405.820, 21.320, 50.350
-173.845, -406.794, 21.375, 50.400
-174.279, -407.772, 21.413, 50.450
-174.709, -408.753, 21.434, 50.500
-175.137, -409.735, 21.436, 50.550
-175.560, -410.718, 21.421, 50.600
-175.979, -411.702, 21.388, 50.650
-176.393, -412.685, 21.340, 50.700
-176.802, -413.668, 21.277, 50.750
-177.205, -414.648, 21.201, 50.800
-177.602, -415.627, 21.116, 50.850
-177.993, -416.604, 21.021, 50.900
-178.376, -417.578, 20.920, 50.950
-178.751, -418.550, 20.813, 51.000
-179.119, -419.519, 20.704, 51.050
-179.478, -420.485, 20.593, 51.100
-179.830, -421.448, 20.482, 51.150
-180.173, -422.409, 20.372, 51.200
-180.509, -423.366, 20.264, 51.250
-180.836, -424.321, 20.161, 51.300
-181.156, -425.273, 20.062, 51.350
-181.468, -426.223, 19.968, 51.400
-181.773, -427.171, 19.879, 51.450
-182.071, -428.116, 19.797, 51.500
-182.362, -429.060, 19.722, 51.550
-182.646, -430.001, 19.652, 51.600
-182.924, -430.942, 19.591, 51.650
-183.196, -431.881, 19.541, 51.700
-183.463, -432.820, 19.507, 51.750
-183.724, -433.760, 19.489, 51.800
-183.981, -434.700, 19.487, 51.850
-184.234, -435.642, 19.497, 51.900
-184.484, -436.585, 19.519, 51.950
-184.730, -437.531, 19.552, 52.000
-184.974, -438.480, 19.593, 52.050
-185.214, -439.432, 19.643, 52.100
-185.453, -440.387, 19.700, 52.150
-185.689, -441.346, 19.763, 52.200
-185.924, -442.309, 19.832, 52.250
-186.156, -443.276, 19.905, 52.300
-186.387, -444.247, 19.984, 52.350
-186.616, -445.223, 20.066, 52.400
-186.843, -446.203, 20.152, 52.450
-187.070, -447.188, 20.240, 52.500
-187.295, -448.178, 20.332, 52.550
-187.518, -449.173, 20.426, 52.600
-187.741, -450.174, 20.523, 52.650
-187.962, -451.179, 20.621, 52.700
-188.183, -452.190, 20.721, 52.750
-188.402, -453.206, 20.823, 52.800
-188.621, -454.228, 20.926, 52.850
-188.839, -455.255, 21.030, 52.900
-189.056, -456.288, 21.135, 52.950
-189.273, -457.326, 21.241, 53.000
-189.488, -458.369, 21.348, 53.050
-189.704, -459.419, 21.455, 53.100
-189.918, -460.473, 21.563, 53.150
-190.132, -461.534, 21.672, 53.200
-190.345, -462.600, 21.780, 53.250
-190.558, -463.672, 21.890, 53.300
-190.770, -464.750, 21.999, 53.350
-190.981, -465.833, 22.108, 53.400
-191.192, -466.922, 22.217, 53.450
-191.402, -468.016, 22.321, 53.500
-191.612, -469.116, 22.421, 53.550
-191.821, -470.220, 22.514, 53.600
-192.029, -471.329, 22.598, 53.650
-192.236, -472.442, 22.672, 53.700
-192.443, -473.559, 22.735, 53.750
-192.649, -474.678, 22.786, 53.800
-192.854, -475.800, 22.825, 53.850
-193.058, -476.924, 22.852, 53.900
-193.260, -478.048, 22.866, 53.950
-193.461, -479.173, 22.869, 54.000
-193.661, -480.298, 22.860, 54.050
-193.860, -481.423, 22.842, 54.100
-194.056, -482.546, 22.814, 54.150
-194.252, -483.668, 22.779, 54.200
-194.446, -484.789, 22.739, 54.250
-194.638, -485.908, 22.694, 54.300
-194.828, -487.024, 22.647, 54.350
-195.017, -488.138, 22.598, 54.400
-195.205, -489.251, 22.548, 54.450
-195.391, -490.361, 22.500, 54.500
-195.575, -491.469, 22.454, 54.550
-195.758, -492.575, 22.410, 54.600
-195.940, -493.679, 22.371, 54.650
-196.120, -494.782, 22.335, 54.700
-196.299, -495.883, 22.305, 54.750
-196.477, -496.983, 22.279, 54.800
-196.653, -498.082, 22.258, 54.850
-196.829, -499.181, 22.243, 54.900
-197.003, -500.279, 22.233, 54.950
-197.176, -501.377, 22.227, 55.000
-197.349, -502.475, 22.225, 55.050
-197.520, -503.573, 22.228, 55.100
-197.691, -504.672, 22.234, 55.150
-197.860, -505.771, 22.242, 55.200
-198.029, -506.871, 22.253, 55.250
-198.197, -507.972, 22.266, 55.300
-198.364, -509.073, 22.280, 55.350
-198.531, -510.175, 22.295, 55.400
-198.696, -511.278, 22.311, 55.450
-198.861, -512.382, 22.326, 55.500
-199.025, -513.487, 22.340, 55.550
-199.188, -514.592, 22.354, 55.600
-199.350, -515.699, 22.367, 55.650
-199.511, -516.806, 22.378, 55.700
-199.672, -517.913, 22.387, 55.750
-199.832, -519.021, 22.395, 55.800
-199.991, -520.130, 22.401, 55.850
-200.149, -521.239, 22.406, 55.900
-200.306, -522.348, 22.408, 55.950
-200.463, -523.458, 22.409, 56.000
-200.618, -524.567, 22.408, 56.050
-200.773, -525.677, 22.405, 56.100
-200.927, -526.786, 22.398, 56.150
-201.079, -527.895, 22.386, 56.200
-201.231, -529.003, 22.369, 56.250
-201.382, -530.110, 22.346, 56.300
-201.531, -531.216, 22.316, 56.350
-201.680, -532.321, 22.280, 56.400
-201.827, -533.423, 22.237, 56.450
-201.973, -534.524, 22.189, 56.500
-202.118, -535.622, 22.135, 56.550
-202.262, -536.717, 22.076, 56.600
-202.405, -537.809, 22.013, 56.650
-202.546, -538.898, 21.945, 56.700
-202.686, -539.984, 21.875, 56.750
-202.824, -541.066, 21.802, 56.800
-202.961, -542.144, 21.727, 56.850
-203.097, -543.219, 21.650, 56.900
-203.232, -544.291, 21.574, 56.950
-203.365, -545.359, 21.497, 57.000
-203.497, -546.422, 21.420, 57.050
-203.628, -547.483, 21.345, 57.100
-203.757, -548.540, 21.271, 57.150
-203.885, -549.593, 21.198, 57.200
-204.012, -550.643, 21.128, 57.250
-204.138, -551.690, 21.060, 57.300
-204.262, -552.733, 20.994, 57.350
-204.385, -553.773, 20.931, 57.400
-204.507, -554.811, 20.870, 57.450
-204.627, -555.845, 20.811, 57.500
-204.747, -556.877, 20.755, 57.550
-204.865, -557.907, 20.701, 57.600
-204.982, -558.933, 20.650, 57.650
-205.098, -559.958, 20.600, 57.700
-205.213, -560.980, 20.551, 57.750
-205.327, -561.999, 20.504, 57.800
-205.440, -563.017, 20.458, 57.850
-205.551, -564.032, 20.413, 57.900
-205.662, -565.045, 20.368, 57.950
-205.771, -566.057, 20.324, 58.000
-205.880, -567.065, 20.280, 58.050
-205.987, -568.072, 20.236, 58.100
-206.094, -569.077, 20.192, 58.150
-206.199, -570.080, 20.147, 58.200
-206.303, -571.080, 20.102, 58.250
-206.406, -572.078, 20.056, 58.300
-206.508, -573.075, 20.010, 58.350
-206.609, -574.068, 19.963, 58.400
-206.708, -575.060, 19.915, 58.450
-206.807, -576.049, 19.867, 58.500
-206.904, -577.036, 19.818, 58.550
-207.001, -578.021, 19.769, 58.600
-207.096, -579.003, 19.719, 58.650
-207.190, -579.982, 19.668, 58.700
-207.284, -580.960, 19.617, 58.750
-207.376, -581.934, 19.566, 58.800
-207.467, -582.907, 19.514, 58.850
-207.557, -583.876, 19.463, 58.900
-207.645, -584.844, 19.411, 58.950
-207.733, -585.809, 19.359, 59.000
-207.819, -586.771, 19.308, 59.050
-207.904, -587.731, 19.256, 59.100
-207.988, -588.688, 19.205, 59.150
-208.071, -589.643, 19.154, 59.200
-208.152, -590.596, 19.104, 59.250
-208.232, -591.546, 19.053, 59.300
-208.311, -592.494, 19.003, 59.350
-208.389, -593.439, 18.954, 59.400
-208.465, -594.382, 18.905, 59.450
-208.540, -595.323, 18.856, 59.500
-208.614, -596.261, 18.808, 59.550
-208.687, -597.197, 18.760, 59.600
-208.758, -598.131, 18.712, 59.650
-208.829, -599.062, 18.665, 59.700
-208.898, -599.991, 18.618, 59.750
-208.965, -600.918, 18.571, 59.800
-209.032, -601.843, 18.525, 59.850
-209.097, -602.765, 18.479, 59.900
-209.160, -603.685, 18.433, 59.950
-209.223, -604.603, 18.387, 60.000
-209.284, -605.519, 18.342, 60.050
-209.343, -606.433, 18.296, 60.100
-209.401, -607.344, 18.251, 60.150
-209.458, -608.253, 18.206, 60.200
-209.514, -609.161, 18.161, 60.250
-209.568, -610.065, 18.115, 60.300
-209.620, -610.968, 18.070, 60.350
-209.671, -611.869, 18.025, 60.400
-209.720, -612.767, 17.980, 60.450
-209.768, -613.663, 17.936, 60.500
-209.815, -614.557, 17.891, 60.550
-209.860, -615.449, 17.846, 60.600
-209.903, -616.339, 17.801, 60.650
-209.945, -617.227, 17.756, 60.700
-209.984, -618.112, 17.712, 60.750
-210.023, -618.995, 17.667, 60.800
-210.059, -619.877, 17.622, 60.850
-210.094, -620.755, 17.578, 60.900
-210.127, -621.632, 17.534, 60.950
-210.159, -622.507, 17.489, 61.000
-210.188, -623.379, 17.445, 61.050
-210.215, -624.250, 17.401, 61.100
-210.241, -625.118, 17.357, 61.150
-210.264, -625.984, 17.313, 61.200
-210.285, -626.848, 17.270, 61.250
-210.305, -627.710, 17.226, 61.300
-210.322, -628.569, 17.182, 61.350
-210.336, -629.427, 17.139, 61.400
-210.349, -630.282, 17.096, 61.450
-210.358, -631.136, 17.053, 61.500
-210.365, -631.987, 17.010, 61.550
-210.370, -632.836, 16.967, 61.600
-210.372, -633.683, 16.925, 61.650
-210.371, -634.527, 16.882, 61.700
-210.367, -635.370, 16.840, 61.750
-210.359, -636.210, 16.797, 61.800
-210.349, -637.049, 16.755, 61.850
-210.335, -637.885, 16.713, 61.900
-210.318, -638.719, 16.671, 61.950
-210.297, -639.551, 16.629, 62.000
-210.271, -640.380, 16.587, 62.050
-210.242, -641.208, 16.546, 62.100
-210.209, -642.033, 16.504, 62.150
-210.171, -642.856, 16.462, 62.200
-210.128, -643.676, 16.421, 62.250
-210.080, -644.494, 16.379, 62.300
-210.027, -645.310, 16.338, 62.350
-209.970, -646.124, 16.297, 62.400
-209.907, -646.934, 16.256, 62.450
-209.839, -647.743, 16.215, 62.500
-209.765, -648.549, 16.174, 62.550
-209.687, -649.352, 16.134, 62.600
-209.603, -650.153, 16.094, 62.650
-209.515, -650.951, 16.054, 62.700
-209.421, -651.747, 16.013, 62.750
-209.322, -652.540, 15.973, 62.800
-209.218, -653.330, 15.933, 62.850
-209.110, -654.118, 15.894, 62.900
-208.997, -654.903, 15.854, 62.950
-208.879, -655.686, 15.814, 63.000
-208.756, -656.465, 15.775, 63.050
-208.629, -657.242, 15.736, 63.100
-208.498, -658.017, 15.696, 63.150
-208.363, -658.788, 15.657, 63.200
-208.223, -659.557, 15.617, 63.250
-208.079, -660.323, 15.578, 63.300
-207.931, -661.086, 15.539, 63.350
-207.779, -661.847, 15.500, 63.400
-207.623, -662.604, 15.460, 63.450
-207.464, -663.359, 15.421, 63.500
-207.302, -664.112, 15.382, 63.550
-207.136, -664.861, 15.343, 63.600
-206.967, -665.608, 15.304, 63.650
-206.795, -666.352, 15.266, 63.700
-206.619, -667.094, 15.227, 63.750
-206.440, -667.832, 15.188, 63.800
-206.258, -668.568, 15.150, 63.850
-206.072, -669.301, 15.112, 63.900
-205.883, -670.031, 15.073, 63.950
-205.690, -670.758, 15.035, 64.000
-205.495, -671.483, 14.998, 64.050
-205.296, -672.204, 14.960, 64.100
-205.093, -672.923, 14.922, 64.150
-204.887, -673.638, 14.884, 64.200
-204.677, -674.351, 14.847, 64.250
-204.463, -675.060, 14.809, 64.300
-204.245, -675.767, 14.772, 64.350
-204.024, -676.470, 14.735, 64.400
-203.799, -677.170, 14.698, 64.450
-203.569, -677.867, 14.661, 64.500
-203.336, -678.560, 14.624, 64.550
-203.099, -679.250, 14.588, 64.600
-202.858, -679.937, 14.551, 64.650
-202.611, -680.621, 14.514, 64.700
-202.362, -681.300, 14.478, 64.750
-202.107, -681.977, 14.441, 64.800
-201.848, -682.649, 14.405, 64.850
-201.584, -683.317, 14.368, 64.900
-201.315, -683.982, 14.332, 64.950
-201.042, -684.643, 14.296, 65.000
-200.763, -685.300, 14.259, 65.050
-200.480, -685.953, 14.224, 65.100
-200.192, -686.601, 14.188, 65.150
-199.899, -687.246, 14.151, 65.200
-199.600, -687.885, 14.115, 65.250
-199.296, -688.521, 14.079, 65.300
-198.987, -689.152, 14.044, 65.350
-198.673, -689.778, 14.007, 65.400
-198.351, -690.398, 13.971, 65.450
-198.025, -691.014, 13.936, 65.500
-197.693, -691.625, 13.900, 65.550
-197.355, -692.231, 13.864, 65.600
-197.012, -692.831, 13.830, 65.650
-196.663, -693.426, 13.794, 65.700
-196.308, -694.016, 13.759, 65.750
-195.948, -694.600, 13.724, 65.800
-195.582, -695.179, 13.689, 65.850
-195.209, -695.751, 13.653, 65.900
-194.830, -696.317, 13.617, 65.950
-194.446, -696.877, 13.583, 66.000
-194.056, -697.431, 13.548, 66.050
-193.659, -697.978, 13.512, 66.100
-193.257, -698.519, 13.479, 66.150
-192.849, -699.053, 13.444, 66.200
-192.434, -699.580, 13.408, 66.250
-192.015, -700.101, 13.375, 66.300
-191.589, -700.615, 13.340, 66.350
-191.157, -701.121, 13.305, 66.400
-190.719, -701.618, 13.268, 66.450
-190.275, -702.109, 13.235, 66.500
-189.826, -702.593, 13.200, 66.550
-189.370, -703.068, 13.165, 66.600
-188.909, -703.535, 13.132, 66.650
-188.443, -703.995, 13.097, 66.700
-187.970, -704.445, 13.062, 66.750
-187.493, -704.889, 13.030, 66.800
-187.010, -705.324, 12.995, 66.850
-186.522, -705.750, 12.960, 66.900
-186.028, -706.167, 12.924, 66.950
-185.530, -706.575, 12.892, 67.000
-185.027, -706.975, 12.857, 67.050
-184.518, -707.365, 12.822, 67.100
-184.006, -707.747, 12.790, 67.150
-183.489, -708.120, 12.756, 67.200
-182.967, -708.484, 12.721, 67.250
-182.441, -708.839, 12.689, 67.300
-181.912, -709.185, 12.655, 67.350
-181.378, -709.522, 12.621, 67.400
-180.842, -709.851, 12.589, 67.450
-180.301, -710.170, 12.555, 67.500
-179.758, -710.480, 12.520, 67.550
-179.211, -710.782, 12.487, 67.600
-178.661, -711.074, 12.453, 67.650
-178.109, -711.357, 12.418, 67.700
-177.552, -711.628, 12.382, 67.750
-176.994, -711.891, 12.349, 67.800
-176.433, -712.144, 12.314, 67.850
-175.869, -712.386, 12.279, 67.900
-175.302, -712.619, 12.247, 67.950
-174.734, -712.841, 12.212, 68.000
-174.163, -713.053, 12.177, 68.050
-173.591, -713.255, 12.145, 68.100
-173.017, -713.447, 12.112, 68.150
-172.441, -713.628, 12.077, 68.200
-171.864, -713.800, 12.046, 68.250
-171.286, -713.962, 12.013, 68.300
-170.706, -714.112, 11.979, 68.350
-170.126, -714.254, 11.948, 68.400
-169.545, -714.385, 11.916, 68.450
-168.964, -714.506, 11.883, 68.500
-168.382, -714.617, 11.853, 68.550
-167.800, -714.719, 11.821, 68.600
-167.218, -714.810, 11.788, 68.650
-166.636, -714.892, 11.759, 68.700
-166.054, -714.964, 11.728, 68.750
-165.473, -715.028, 11.699, 68.800
-164.892, -715.083, 11.668, 68.850
-164.312, -715.128, 11.636, 68.900
-163.733, -715.162, 11.604, 68.950
-163.155, -715.189, 11.578, 69.000
-162.578, -715.206, 11.554, 69.050
-162.001, -715.213, 11.536, 69.100
-161.425, -715.212, 11.529, 69.150
-160.850, -715.202, 11.528, 69.200
-160.274, -715.182, 11.535, 69.250
-159.697, -715.154, 11.553, 69.300
-159.120, -715.118, 11.578, 69.350
-158.543, -715.072, 11.609, 69.400
-157.963, -715.019, 11.652, 69.450
-157.383, -714.957, 11.699, 69.500
-156.801, -714.885, 11.751, 69.550
-156.217, -714.806, 11.812, 69.600
-155.631, -714.718, 11.876, 69.650
-155.043, -714.621, 11.943, 69.700
-154.453, -714.517, 12.016, 69.750
-153.860, -714.403, 12.091, 69.800
-153.266, -714.280, 12.168, 69.850
-152.669, -714.150, 12.248, 69.900
-152.071, -714.010, 12.329, 69.950
